Experiment_ID,Adjacency_Type,Horizon,Region,MAE,RMSE,R2_Score,Pearson_Correlation
6,hybrid,7,East of England,325.4251,519.0866,0.6295639077482947,0.9145048165778368
6,hybrid,7,London,77.87808,87.91482,-53.41257343256951,-0.08040762294268355
6,hybrid,7,Midlands,81.611404,86.04666,-2.2763246679610813,0.8443491857458131
6,hybrid,7,North East and Yorkshire,77.51824,83.74419,-0.4666494375776704,0.8911747369457399
6,hybrid,7,North West,144.55457,175.30415,0.8526654193848151,0.9840942034087262
6,hybrid,7,South East,90.966446,100.48956,-47.9540048571404,0.40188890796494864
6,hybrid,7,South West,87.716125,88.98706,-593.9721946488428,-0.32075032213682414
